Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
0.6656394453004663,0.4758073527768466,0.0,0.16045180256846667,0.5187703484976813,0
0.6656394453004663,0.47431742839051055,0.0,0.15178709577595545,0.517271921857117,0
0.6656394453004663,0.4782657280143033,0.0,0.15333436484604673,0.521242812019153,0
0.6656394453004663,0.4774462696018191,0.0,0.15178709577595545,0.5204186492702028,0
0.6656394453004663,0.4782657280143033,0.0,0.14993037289184588,0.521242812019153,0
0.6656394453004663,0.4782657280143033,0.0,0.1494661921708185,0.521242812019153,0
0.6656394453004663,0.4758073527768466,0.0,0.1455980194955903,0.5187703484976813,0
0.6471494607087863,0.4728275040041704,0.0,0.14601062458094816,0.5083361586802438,0
0.6471494607087863,0.4782657280143033,0.0,0.14436020423951726,0.5137718365022562,0
0.6471494607087863,0.48072410325175996,0.0,0.14436020423951726,0.5162291784002837,0
0.6471494607087863,0.4782657280143033,0.0,0.14157511991335292,0.5137718365022562,0
0.626810477657939,0.47133757961783435,0.0,0.14002785084326164,0.49872221657788435,0
0.6471494607087863,0.48072410325175996,0.0,0.14064675847129815,0.5162291784002837,0
0.626810477657939,0.47357246619734045,0.0,0.13476713600495127,0.500940867119341,0
0.626810477657939,0.47431742839051055,0.0,0.13404507710557514,0.501680430574585,0
0.626810477657939,0.48072410325175996,0.0,0.13569549744700604,0.508040950296185,0
0.626810477657939,0.48072410325175996,0.0,0.13848058177317035,0.508040950296185,0
0.626810477657939,0.48072410325175996,0.0,0.1329104131208417,0.508040950296185,0
0.626810477657939,0.4758073527768466,0.0,0.13198205167878693,0.5031595773977465,0
0.626810477657939,0.48072410325175996,0.0,0.13167259786476868,0.508040950296185,0
0.617565485362099,0.4758073527768466,0.0,0.13043478260869565,0.4994687569127926,0
0.626810477657939,0.47908518642678743,0.0,0.13115684150807178,0.5064137938686191,0
0.626810477657939,0.4758073527768466,0.0,0.12950642116664088,0.5031595773977465,0
0.608320493066259,0.4758073527768466,0.0,0.12888751353860436,0.4957878996306865,0
0.617565485362099,0.4758073527768466,0.0,0.1322915054928052,0.4994687569127926,0
0.608320493066259,0.4758073527768466,0.0,0.12950642116664088,0.4957878996306865,0
0.626810477657939,0.4758073527768466,0.0,0.12826860591056785,0.5031595773977465,0
0.608320493066259,0.4758073527768466,0.0,0.12919696735262262,0.4957878996306865,0
0.608320493066259,0.47431742839051055,0.0,0.12599927794110044,0.49431785581411475,0
0.608320493066259,0.47357246619734045,0.0,0.12146062200216617,0.49358284374043787,0
0.608320493066259,0.4758073527768466,0.0,0.12455516014234876,0.4957878996306865,0
0.608320493066259,0.47357246619734045,0.0,0.1242457063283305,0.49358284374043787,0
0.608320493066259,0.47357246619734045,0.0,0.1226984372582392,0.49358284374043787,0
0.608320493066259,0.4758073527768466,0.0,0.12331734488627573,0.4957878996306865,0
0.608320493066259,0.47133757961783435,0.0,0.12084171437412966,0.49137784685677965,0
0.608320493066259,0.47133757961783435,0.0,0.11929444530403838,0.49137784685677965,0
0.6041602465331309,0.47245502290758745,0.0,0.12115116818814792,0.49083178924424237,0
0.5916795069337474,0.47133757961783435,0.0,0.12115116818814792,0.4848017860343281,0
0.6000000000000035,0.47133757961783435,0.0,0.11743772241992882,0.48808581435592824,0
0.5916795069337474,0.47133757961783435,0.0,0.11465263809376451,0.4848017860343281,0
0.5916795069337474,0.47133757961783435,0.0,0.11279591520965496,0.4848017860343281,0
0.5916795069337474,0.47133757961783435,0.0,0.1103202846975089,0.4848017860343281,0
0.6000000000000035,0.46932618169627893,0.0,0.1103202846975089,0.486106875068089,0
0.5916795069337474,0.4673147837747234,0.0,0.11279591520965496,0.48085494242531807,0
0.5916795069337474,0.47133757961783435,0.0,0.1123833101242971,0.4848017860343281,0
0.5916795069337474,0.47133757961783435,0.0,0.11186755376760019,0.4848017860343281,0
0.5916795069337474,0.47133757961783435,0.0,0.11093919232554542,0.4848017860343281,0
0.5824345146379075,0.46932618169627893,0.0,0.10753520037134458,0.4791948757433714,0
0.5916795069337474,0.4673147837747234,0.0,0.10722574655732632,0.48085494242531807,0
0.5824345146379075,0.46932618169627893,0.0,0.10722574655732632,0.4791948757433714,0
0.5916795069337474,0.46932618169627893,0.0,0.10629738511527155,0.48282834059724505,0
0.5731895223420682,0.46932618169627893,0.0,0.10629738511527155,0.47557123204995033,0
0.5731895223420682,0.4673147837747234,0.0,0.10691629274330806,0.47360999328633685,0
0.5793528505392884,0.4673147837747234,0.0,0.10640053638661115,0.47602061993655564,0
0.5916795069337474,0.4673147837747234,0.0,0.10165557790499768,0.48085494242531807,0
0.5731895223420682,0.4673147837747234,0.0,0.10351230078910723,0.47360999328633685,0
0.5778120184899879,0.4673147837747234,0.0,0.10475011604518025,0.4754175553395566,0
0.5916795069337474,0.4673147837747234,0.0,0.10351230078910723,0.48085494242531807,0
0.5731895223420682,0.46507989719521725,0.0,0.1022744855330342,0.4714308938583337,0
0.5731895223420682,0.4673147837747234,0.0,0.10134612409097943,0.47360999328633685,0
0.5731895223420682,0.4673147837747234,0.0,0.10351230078910723,0.47360999328633685,0
0.5731895223420682,0.4673147837747234,0.0,0.09887049357883336,0.47360999328633685,0
0.5731895223420682,0.4673147837747234,0.0,0.09546650162463252,0.47360999328633685,0
0.5731895223420682,0.4673147837747234,0.0,0.09608540925266904,0.47360999328633685,0
0.5731895223420682,0.4673147837747234,0.0,0.10010830883490639,0.47360999328633685,0
0.5731895223420682,0.4673147837747234,0.0,0.09381608128320162,0.47360999328633685,0
0.5731895223420682,0.4673147837747234,0.0,0.09299087111248647,0.47360999328633685,0
0.5731895223420682,0.46507989719521725,0.0,0.09391923255454124,0.4714308938583337,0
0.5670261941448472,0.4658248593883875,0.0,0.09505389653927467,0.4697539658282487,0
0.5731895223420682,0.4628450106157113,0.0,0.09237196348444994,0.46925185206368697,0
0.5546995377503883,0.4628450106157113,0.0,0.09453814018257775,0.4620728996569394,0
0.5546995377503883,0.4628450106157113,0.0,0.09732322450874208,0.4620728996569394,0
0.5639445300462282,0.46507989719521725,0.0,0.09237196348444994,0.4678298301000925,0
0.5546995377503883,0.4628450106157113,0.0,0.09113414822837691,0.4620728996569394,0
0.5546995377503883,0.4628450106157113,0.0,0.08989633297230389,0.4620728996569394,0
0.5546995377503883,0.4628450106157113,0.0,0.08865851771623086,0.4620728996569394,0
0.5546995377503883,0.4628450106157113,0.0,0.08927742534426737,0.4620728996569394,0
0.5394453004622527,0.4628450106157113,0.0,0.08896797153024912,0.4561794778869895,0
0.5445300462249646,0.4628450106157113,0.0,0.08958687915828563,0.4581410241706422,0
0.5411402157164957,0.4628450106157113,0.0,0.08803961008819433,0.4568330017273227,0
0.5343605546995408,0.4628450106157113,0.0,0.08803961008819433,0.4542208542172388,0
0.5343605546995408,0.4628450106157113,0.0,0.0868017948321213,0.4542208542172388,0
0.5343605546995408,0.4628450106157113,0.0,0.0846356181339935,0.4542208542172388,0
0.5343605546995408,0.4628450106157113,0.0,0.08401671050595698,0.4542208542172388,0
0.5343605546995408,0.4628450106157113,0.0,0.08587343339006653,0.4542208542172388,0
0.5343605546995408,0.4628450106157113,0.0,0.08401671050595698,0.4542208542172388,0
0.5343605546995408,0.4628450106157113,0.0,0.08370725669193872,0.4542208542172388,0
0.5343605546995408,0.4628450106157113,0.0,0.08339780287792047,0.4542208542172388,0
0.5343605546995408,0.4628450106157113,0.0,0.0868017948321213,0.4542208542172388,0
0.5251155624037009,0.4628450106157113,0.0,0.08339780287792047,0.4506671956897537,0
0.5281972265023199,0.4628450106157113,0.0,0.08411986177729659,0.45185067780617283,0
0.515870570107861,0.4628450106157113,0.0,0.0787559956676466,0.4471231636655753,0
0.515870570107861,0.4628450106157113,0.0,0.07751818041157357,0.4471231636655753,0
0.515870570107861,0.4628450106157113,0.0,0.07999381092371964,0.4471231636655753,0
0.515870570107861,0.4628450106157113,0.0,0.07999381092371964,0.4471231636655753,0
0.515870570107861,0.4628450106157113,0.0,0.07751818041157357,0.4471231636655753,0
0.515870570107861,0.4628450106157113,0.0,0.07731187786889492,0.4471231636655753,0
0.515870570107861,0.4628450106157113,0.0,0.07720872659755532,0.4471231636655753,0
0.515870570107861,0.4628450106157113,0.0,0.07628036515550055,0.4471231636655753,0
0.5075500770416055,0.4628450106157113,0.0,0.07535200371344576,0.4439417468703194,0
0.49922958397534933,0.4628450106157113,0.0,0.07411418845737273,0.4407680928776208,0
0.5103235747303575,0.4628450106157113,0.0,0.07256691938728145,0.44500135579234695,0
0.5075500770416055,0.46061012403620516,0.0,0.0722574655732632,0.4418101212666301,0
0.515870570107861,0.46061012403620516,0.0,0.07318582701531796,0.4449855860020297,0
0.5047765793528535,0.45837523745669906,0.0,0.07462994481406965,0.4386237658126672,0
0.5075500770416055,0.45837523745669906,0.0,0.07318582701531796,0.43967855082240137,0
0.5075500770416055,0.45837523745669906,0.0,0.07194801175924494,0.43967855082240137,0
0.5075500770416055,0.45837523745669906,0.0,0.07163855794522668,0.43967855082240137,0
0.49922958397534933,0.45837523745669906,0.0,0.06947238124709887,0.43651677114298243,0
0.49922958397534933,0.45837523745669906,0.0,0.07163855794522668,0.43651677114298243,0
0.49922958397534933,0.45837523745669906,0.0,0.07287637320129971,0.43651677114298243,0
0.49922958397534933,0.4534584869817857,0.0,0.07132910413120842,0.4318405706483716,0
0.49922958397534933,0.4534584869817857,0.0,0.07009128887513538,0.4318405706483716,0
0.49922958397534933,0.4534584869817857,0.0,0.07256691938728145,0.4318405706483716,0
0.49922958397534933,0.4534584869817857,0.0,0.07462994481406965,0.4318405706483716,0
0.49922958397534933,0.4534584869817857,0.0,0.07194801175924494,0.4318405706483716,0
0.49922958397534933,0.4534584869817857,0.0,0.07132910413120842,0.4318405706483716,0
0.49922958397534933,0.4534584869817857,0.0,0.07009128887513538,0.4318405706483716,0
0.49922958397534933,0.4534584869817857,0.0,0.07009128887513538,0.4318405706483716,0
0.49922958397534933,0.44898871382277344,0.0,0.06699675073495281,0.4275897096471039,0
0.49922958397534933,0.44898871382277344,0.0,0.06514002785084326,0.4275897096471039,0
0.49922958397534933,0.44898871382277344,0.0,0.06359275878075198,0.4275897096471039,0
0.49922958397534933,0.44898871382277344,0.0,0.06637784310691629,0.4275897096471039,0
0.49922958397534933,0.44798301486199565,0.0,0.0685440198050441,0.42663329615442325,0
0.49922958397534933,0.44898871382277344,0.0,0.06978183506111713,0.4275897096471039,0
0.49922958397534933,0.44898871382277344,0.0,0.06978183506111713,0.4275897096471039,0
0.49922958397534933,0.44898871382277344,0.0,0.0626643973386972,0.4275897096471039,0
0.49922958397534933,0.4449659179796625,0.0,0.06514002785084326,0.42376412230824184,0
0.49922958397534933,0.4449659179796625,0.0,0.06514002785084326,0.42376412230824184,0
0.49922958397534933,0.4449659179796625,0.0,0.06637784310691629,0.42376412230824184,0
0.4807395993836701,0.4449659179796625,0.0,0.06699675073495281,0.4168443802954477,0
0.4807395993836701,0.4404961448206504,0.0,0.06514002785084326,0.4126202073792736,0
0.4807395993836701,0.44273103140015635,0.0,0.06452112022280675,0.4147322667557711,0
0.4807395993836701,0.4404961448206504,0.0,0.06111712826860591,0.4126202073792736,0
0.4899845916795094,0.44273103140015635,0.0,0.0626643973386972,0.4181808807654065,0
0.4807395993836701,0.43826125824114426,0.0,0.06359275878075198,0.41050820216387224,0
0.4807395993836701,0.43602637166163816,0.0,0.06452112022280675,0.4083962511074836,0
0.4807395993836701,0.43602637166163816,0.0,0.06328330496673372,0.4083962511074836,0
0.4807395993836701,0.43602637166163816,0.0,0.06142658208262417,0.4083962511074836,0
0.4807395993836701,0.43602637166163816,0.0,0.06328330496673372,0.4083962511074836,0
0.4899845916795094,0.43826125824114426,0.0,0.06080767445458765,0.413943699306735,0
0.4807395993836701,0.43602637166163816,0.0,0.0626643973386972,0.4083962511074836,0
0.4807395993836701,0.4335679964241815,0.0,0.058950951570478104,0.40607316749662986,0
0.4807395993836701,0.4347971840429098,0.0,0.06003403991954201,0.40723470111099397,0
0.4807395993836701,0.4335679964241815,0.0,0.059415132291505496,0.40607316749662986,0
0.4807395993836701,0.4335679964241815,0.0,0.05926040538449636,0.40607316749662986,0
0.4807395993836701,0.4311096211867248,0.0,0.05833204394244159,0.40375014941288784,0
0.4807395993836701,0.4311096211867248,0.0,0.05833204394244159,0.40375014941288784,0
0.4807395993836701,0.4311096211867248,0.0,0.056165867244313786,0.40375014941288784,0
0.4807395993836701,0.4311096211867248,0.0,0.05647532105833204,0.40375014941288784,0
0.4807395993836701,0.4311096211867248,0.0,0.05647532105833204,0.40375014941288784,0
0.47611710323574985,0.42775729131746565,0.0,0.05430914436020424,0.3988836286734347,0
0.4807395993836701,0.42663984802771254,0.0,0.05399969054618598,0.3995266480400595,0
0.4807395993836701,0.42663984802771254,0.0,0.056165867244313786,0.3995266480400595,0
0.4714946070878302,0.42462845010615713,0.0,0.05585641343029553,0.39423985385914767,0
0.4714946070878302,0.42462845010615713,0.0,0.05554695961627727,0.39423985385914767,0
0.4622496147919903,0.4226170521846016,0.0,0.055237505802259015,0.38897404365012395,0
0.4745762711864492,0.4226170521846016,0.0,0.055237505802259015,0.39347105837823415,0
0.4622496147919903,0.4226170521846016,0.0,0.05554695961627727,0.38897404365012395,0
0.4622496147919903,0.4226170521846016,0.0,0.052142967662076434,0.38897404365012395,0
0.4622496147919903,0.42038216560509545,0.0,0.05492805198824075,0.38687552871178904,0
0.4622496147919903,0.42038216560509545,0.0,0.05647532105833204,0.38687552871178904,0
0.4622496147919903,0.4181472790255895,0.0,0.054618598174222495,0.3847770672504844,0
0.4622496147919903,0.4181472790255895,0.0,0.05013151787095776,0.3847770672504844,0
0.4622496147919903,0.4181472790255895,0.0,0.05399969054618598,0.3847770672504844,0
0.4622496147919903,0.4181472790255895,0.0,0.0567847748723503,0.3847770672504844,0
0.4622496147919903,0.41591239244608336,0.0,0.05647532105833204,0.38267865926416633,0
0.4622496147919903,0.4181472790255895,0.0,0.054618598174222495,0.3847770672504844,0
0.4622496147919903,0.41367750586657726,0.0,0.05338078291814947,0.38058030475079097,0
0.4622496147919903,0.41367750586657726,0.0,0.055237505802259015,0.38058030475079097,0
0.4622496147919903,0.41367750586657726,0.0,0.056165867244313786,0.38058030475079097,0
0.4622496147919903,0.41367750586657726,0.0,0.05441229563154388,0.38058030475079097,0
0.4622496147919903,0.41367750586657726,0.0,0.04966733714993037,0.38058030475079097,0
0.4622496147919903,0.41367750586657726,0.0,0.049357883335912116,0.38058030475079097,0
0.4622496147919903,0.41367750586657726,0.0,0.04966733714993037,0.38058030475079097,0
0.4622496147919903,0.4087607553916639,0.0,0.05121460622002166,0.3759641130360461,0
0.4622496147919903,0.41367750586657726,0.0,0.04946103460725176,0.38058030475079097,0
0.4622496147919903,0.41367750586657726,0.0,0.047810614265820825,0.38058030475079097,0
0.4622496147919903,0.41039967221663637,0.0,0.04966733714993037,0.37750281485350917,0
0.4622496147919903,0.4087607553916639,0.0,0.05069884986332479,0.3759641130360461,0
0.4622496147919903,0.4087607553916639,0.0,0.05152406003403992,0.3759641130360461,0
0.4622496147919903,0.4087607553916639,0.0,0.04842952189385734,0.3759641130360461,0
0.4622496147919903,0.40652586881215774,0.0,0.04812006807983908,0.37386592962234994,0
0.4622496147919903,0.40652586881215774,0.0,0.047810614265820825,0.37386592962234994,0
0.4622496147919903,0.4087607553916639,0.0,0.04842952189385734,0.3759641130360461,0
0.4622496147919903,0.4087607553916639,0.0,0.04884212697921524,0.3759641130360461,0
0.4622496147919903,0.4087607553916639,0.0,0.04997679096394863,0.3759641130360461,0
0.4571648690292784,0.40764331210191074,0.0,0.05013151787095776,0.3730887078576578,0
0.4622496147919903,0.40652586881215774,0.0,0.047810614265820825,0.37386592962234994,0
0.4622496147919903,0.40429098223265164,0.0,0.0465727990097478,0.37176779967301155,0
0.4622496147919903,0.40429098223265164,0.0,0.047810614265820825,0.37176779967301155,0
0.4622496147919903,0.40429098223265164,0.0,0.04595389138171128,0.37176779967301155,0
0.45208012326656655,0.4022795843110962,0.0,0.049357883335912116,0.3662467983044441,0
0.45208012326656655,0.4022795843110962,0.0,0.04997679096394863,0.3662467983044441,0
0.4554699537750354,0.40295005028494807,0.0,0.04987363969260899,0.3680844904857359,0
0.45208012326656655,0.4022795843110962,0.0,0.0465727990097478,0.3662467983044441,0
0.4622496147919903,0.40429098223265164,0.0,0.046263345195729534,0.37176779967301155,0
0.44869029275809763,0.4016091183372444,0.0,0.044922378668316866,0.364411743415086,0
0.4419106317411428,0.4002681863895407,0.0,0.04409716849760173,0.36074953258421255,0
0.4419106317411428,0.4002681863895407,0.0,0.04719170663778431,0.36074953258421255,0
0.45208012326656655,0.4022795843110962,0.0,0.0465727990097478,0.3662467983044441,0
0.4622496147919903,0.40429098223265164,0.0,0.04966733714993037,0.37176779967301155,0
0.4419106317411428,0.4002681863895407,0.0,0.04842952189385734,0.36074953258421255,0
0.45208012326656655,0.4022795843110962,0.0,0.0465727990097478,0.3662467983044441,0
0.45208012326656655,0.4022795843110962,0.0,0.046108618288720406,0.3662467983044441,0
0.4419106317411428,0.4002681863895407,0.0,0.04719170663778431,0.36074953258421255,0
0.4622496147919903,0.40429098223265164,0.0,0.04719170663778431,0.37176779967301155,0
0.4419106317411428,0.4002681863895407,0.0,0.045334983753674764,0.36074953258421255,0
0.44869029275809763,0.4016091183372444,0.0,0.044509773582959634,0.364411743415086,0
0.4419106317411428,0.4002681863895407,0.0,0.04471607612563825,0.36074953258421255,0
0.4419106317411428,0.4002681863895407,0.0,0.04595389138171128,0.36074953258421255,0
0.4419106317411428,0.4002681863895407,0.0,0.04904842952189386,0.36074953258421255,0
0.4419106317411428,0.4002681863895407,0.0,0.04822321935117872,0.36074953258421255,0
0.4419106317411428,0.4002681863895407,0.0,0.0465727990097478,0.36074953258421255,0
0.4419106317411428,0.4002681863895407,0.0,0.04502552993965651,0.36074953258421255,0
0.4419106317411428,0.4002681863895407,0.0,0.045334983753674764,0.36074953258421255,0
0.4419106317411428,0.4002681863895407,0.0,0.04502552993965651,0.36074953258421255,0
0.4419106317411428,0.4002681863895407,0.0,0.045334983753674764,0.36074953258421255,0
0.4419106317411428,0.4002681863895407,0.0,0.04162153798545567,0.36074953258421255,0
0.4419106317411428,0.4002681863895407,0.0,0.04224044561349219,0.36074953258421255,0
0.4419106317411428,0.4002681863895407,0.0,0.04265305069885009,0.36074953258421255,0
0.4419106317411428,0.4002681863895407,0.0,0.04502552993965651,0.36074953258421255,0
0.4419106317411428,0.4002681863895407,0.0,0.04471607612563825,0.36074953258421255,0
0.4419106317411428,0.4002681863895407,0.0,0.03728918458920006,0.36074953258421255,0
0.4419106317411428,0.4002681863895407,0.0,0.038526999845273094,0.36074953258421255,0
0.4419106317411428,0.4002681863895407,0.0,0.045334983753674764,0.36074953258421255,0
0.4419106317411428,0.4002681863895407,0.0,0.042549899427510446,0.36074953258421255,0
0.4419106317411428,0.4002681863895407,0.0,0.043478260869565216,0.36074953258421255,0
0.4419106317411428,0.4002681863895407,0.0,0.041002630357419155,0.36074953258421255,0
0.4419106317411428,0.4002681863895407,0.0,0.041002630357419155,0.36074953258421255,0
0.4419106317411428,0.4002681863895407,0.0,0.041002630357419155,0.36074953258421255,0
0.43266563944530284,0.4002681863895407,0.0,0.041002630357419155,0.3574721129981865,0
0.4419106317411428,0.4002681863895407,0.0,0.041002630357419155,0.36074953258421255,0
0.4419106317411428,0.4002681863895407,0.0,0.03976481510134612,0.36074953258421255,0
0.4419106317411428,0.4002681863895407,0.0,0.040074268915364385,0.36074953258421255,0
0.4234206471494629,0.4002681863895407,0.0,0.040074268915364385,0.35420359728567086,0
0.43266563944530284,0.4002681863895407,0.0,0.04162153798545567,0.3574721129981865,0
0.4234206471494629,0.4002681863895407,0.0,0.04162153798545567,0.35420359728567086,0
0.43266563944530284,0.4002681863895407,0.0,0.0428593532415287,0.3574721129981865,0
0.42958397534668386,0.4002681863895407,0.0,0.041827840528134284,0.3563816194735354,0
0.43266563944530284,0.4002681863895407,0.0,0.040074268915364385,0.3574721129981865,0
0.4234206471494629,0.4002681863895407,0.0,0.03914590747330961,0.35420359728567086,0
0.4419106317411428,0.4002681863895407,0.0,0.041002630357419155,0.36074953258421255,0
0.4419106317411428,0.4002681863895407,0.0,0.03605136933312703,0.36074953258421255,0
0.4234206471494629,0.4002681863895407,0.0,0.03790809221723658,0.35420359728567086,0
0.4234206471494629,0.4002681863895407,0.0,0.040074268915364385,0.35420359728567086,0
0.43266563944530284,0.4002681863895407,0.0,0.03914590747330961,0.3574721129981865,0
0.4234206471494629,0.4002681863895407,0.0,0.03806281912424571,0.35420359728567086,0
0.4419106317411428,0.4002681863895407,0.0,0.038526999845273094,0.36074953258421255,0
0.4234206471494629,0.4002681863895407,0.0,0.039455361287327864,0.35420359728567086,0
0.43266563944530284,0.4002681863895407,0.0,0.03821754603125484,0.3574721129981865,0
0.4234206471494629,0.4002681863895407,0.0,0.04038372272938264,0.35420359728567086,0
0.4234206471494629,0.4002681863895407,0.0,0.03873330238795171,0.35420359728567086,0
0.4234206471494629,0.4002681863895407,0.0,0.03976481510134612,0.35420359728567086,0
0.4234206471494629,0.4002681863895407,0.0,0.03883645365929135,0.35420359728567086,0
0.4234206471494629,0.4002681863895407,0.0,0.040074268915364385,0.35420359728567086,0
0.4234206471494629,0.4002681863895407,0.0,0.040074268915364385,0.35420359728567086,0
0.4234206471494629,0.4002681863895407,0.0,0.04038372272938264,0.35420359728567086,0
0.4234206471494629,0.4002681863895407,0.0,0.03759863840321832,0.35420359728567086,0
0.4234206471494629,0.4002681863895407,0.0,0.0369797307751818,0.35420359728567086,0
0.4234206471494629,0.4002681863895407,0.0,0.036670276961163546,0.35420359728567086,0
0.4234206471494629,0.4002681863895407,0.0,0.035123007891072255,0.35420359728567086,0
0.4234206471494629,0.4002681863895407,0.0,0.033369436278302356,0.35420359728567086,0
0.4234206471494629,0.4002681863895407,0.0,0.03357573882098097,0.35420359728567086,0
0.4234206471494629,0.4002681863895407,0.0,0.035123007891072255,0.35420359728567086,0
0.4067796610169513,0.3957984132305286,0.0,0.034813554077054,0.34422417524169835,0
0.4234206471494629,0.4002681863895407,0.0,0.03605136933312703,0.35420359728567086,0
0.4234206471494629,0.4002681863895407,0.0,0.034813554077054,0.35420359728567086,0
0.4178736517719595,0.3987782620032048,0.0,0.03378204136365959,0.3508687796669286,0
0.41510015408320744,0.39803329981003455,0.0,0.03636082314714529,0.34920450299171213,0
0.41232665639445537,0.3972883376168645,0.0,0.03646397441848493,0.34754231148670545,0
0.4234206471494629,0.4002681863895407,0.0,0.038526999845273094,0.35420359728567086,0
0.4067796610169513,0.3957984132305286,0.0,0.03605136933312703,0.34422417524169835,0
0.4067796610169513,0.3957984132305286,0.0,0.03605136933312703,0.34422417524169835,0
0.41510015408320744,0.39803329981003455,0.0,0.03605136933312703,0.34920450299171213,0
0.41510015408320744,0.39803329981003455,0.0,0.03821754603125484,0.34920450299171213,0
0.4067796610169513,0.3957984132305286,0.0,0.03883645365929135,0.34422417524169835,0
0.4067796610169513,0.3957984132305286,0.0,0.03790809221723658,0.34422417524169835,0
0.4067796610169513,0.3957984132305286,0.0,0.034813554077054,0.34422417524169835,0
0.4067796610169513,0.3957984132305286,0.0,0.03790809221723658,0.34422417524169835,0
0.4067796610169513,0.3957984132305286,0.0,0.03790809221723658,0.34422417524169835,0
0.4067796610169513,0.3957984132305286,0.0,0.03450410026303574,0.34422417524169835,0
0.4067796610169513,0.3957984132305286,0.0,0.035123007891072255,0.34422417524169835,0
0.4067796610169513,0.3957984132305286,0.0,0.0369797307751818,0.34422417524169835,0
0.4067796610169513,0.3957984132305286,0.0,0.03388519263499923,0.34422417524169835,0
0.4067796610169513,0.3957984132305286,0.0,0.034813554077054,0.34422417524169835,0
0.4067796610169513,0.39356352665102246,0.0,0.03326628500696271,0.3421650200564161,0
0.4067796610169513,0.39132864007151635,0.0,0.035123007891072255,0.34010591637494886,0
0.4067796610169513,0.39132864007151635,0.0,0.034813554077054,0.34010591637494886,0
0.4067796610169513,0.39132864007151635,0.0,0.03357573882098097,0.34010591637494886,0
0.4067796610169513,0.39132864007151635,0.0,0.03378204136365959,0.34010591637494886,0
0.4067796610169513,0.39132864007151635,0.0,0.03357573882098097,0.34010591637494886,0
0.4067796610169513,0.39132864007151635,0.0,0.03202846975088968,0.34010591637494886,0
0.4067796610169513,0.3888702648340597,0.0,0.03295683119294445,0.33784096180994133,0
0.4067796610169513,0.39132864007151635,0.0,0.03728918458920006,0.34010591637494886,0
